Source ID,wikidata_id_url,wikidata_image,wikidata_ims_id,Depicts,Wikidata ID
288,http://www.wikidata.org/entity/Q59826499,http://commons.wikimedia.org/wiki/Special:FilePath/Tremetal%20vel%20Pratum%20Fluctuans.%20%282%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q42362 Maranhão||http://www.wikidata.org/entity/Q58042124 Missão Austríaca||http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q2401485 expedição,Q59826499
289,http://www.wikidata.org/entity/Q59826497,http://commons.wikimedia.org/wiki/Special:FilePath/Tremetal%20vel%20Pratum%20Fluctuans.%20%281%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q42362 Maranhão||http://www.wikidata.org/entity/Q58042124 Missão Austríaca||http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q2401485 expedição,Q59826497
29,http://www.wikidata.org/entity/Q59824376,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2838%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q155 Brasil,Q59824376
290,http://www.wikidata.org/entity/Q59826342,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Montium%20Serra%20dos%20Org%C3%A2os%20Declivia%20Obumbrans%20in%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q41428 Rio de Janeiro||http://www.wikidata.org/entity/Q58042124 Missão Austríaca||http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q2401485 expedição,Q59826342
3,http://www.wikidata.org/entity/Q59826745,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20Rio-Janeiro%2C%20prise%20de%20la%20Rade.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q41428 Rio de Janeiro||http://www.wikidata.org/entity/Q107425 paisagem,Q59826745
30,http://www.wikidata.org/entity/Q59824414,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2867%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q155 Brasil,Q59824414
31,http://www.wikidata.org/entity/Q59824366,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2831%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q155 Brasil,Q59824366
4,http://www.wikidata.org/entity/Q59826739,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20Rio%20de%20Janeiro%20prise%20de%20l%27Aqueduc%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q41428 Rio de Janeiro||http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão,Q59826739
446,http://www.wikidata.org/entity/Q59856263,http://commons.wikimedia.org/wiki/Special:FilePath/For%C3%AAt%20vierge%20du%20Br%C3%A9sil%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q155 Brasil,Q59856263
448,http://www.wikidata.org/entity/Q59857084,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%201%20Guarda%20Nacional.%20Ca%C3%A7adores%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857084
449,http://www.wikidata.org/entity/Q59857102,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%202%20Guarda%20Nacional.%20Artelheria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857102
450,http://www.wikidata.org/entity/Q59857122,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%203%20Guarda%20Nacional.%20Cavallaria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857122
451,http://www.wikidata.org/entity/Q59857141,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%204%20Tropeiro%20de%20Minas%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857141
452,http://www.wikidata.org/entity/Q59857158,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%205%20Mulher%20de%20mantilha%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857158
453,http://www.wikidata.org/entity/Q59857162,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%206%20Irm%C3%A3o%20de%20N.S.%20das%20Dores%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857162
454,http://www.wikidata.org/entity/Q59857164,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%207%20Bolieiros%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857164
455,http://www.wikidata.org/entity/Q59857167,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%208%20Preto%20de%20ganho%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857167
456,http://www.wikidata.org/entity/Q59857170,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%209%20Quitandeira%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857170
457,http://www.wikidata.org/entity/Q59857085,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2010%20Hum%20padre%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857085
458,http://www.wikidata.org/entity/Q59857087,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2011%20Estudante%20da%20esc%C3%B3la%20militar%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857087
459,http://www.wikidata.org/entity/Q59857088,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2012%20Preto%20comprador%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857088
460,http://www.wikidata.org/entity/Q59857089,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2013%20Uma%20cadeirinha%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857089
461,http://www.wikidata.org/entity/Q59857091,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2014%20Uma%20rede%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857091
462,http://www.wikidata.org/entity/Q59857092,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2015%20Preto%20vendendo%20ag%C3%B4a%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857092
463,http://www.wikidata.org/entity/Q59857094,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2016%20Preto%20da%20illumina%C3%A7%C3%A3o%20publica%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857094
464,http://www.wikidata.org/entity/Q59857095,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2017%20Marinheiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857095
465,http://www.wikidata.org/entity/Q59857098,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2018%20Preto%20de%20do%C3%A7es%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857098
466,http://www.wikidata.org/entity/Q59857099,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2019%20Official%20de%20Artilheria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857099
467,http://www.wikidata.org/entity/Q59857104,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2020%20Preto%20masc%C3%A1te%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857104
468,http://www.wikidata.org/entity/Q59857105,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2021%20Preta%20de%20ballas%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857105
469,http://www.wikidata.org/entity/Q59857107,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2022%20Preto%20de%20caldo%20de%20cana%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857107
470,http://www.wikidata.org/entity/Q59857110,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2023%20Preto%20vendendo%20gallinhas%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857110
471,http://www.wikidata.org/entity/Q59857111,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2024%20Preta%20vendendo%20bonecras%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857111
472,http://www.wikidata.org/entity/Q59857112,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2025%20Preto%20vendendo%20hortalices%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857112
473,http://www.wikidata.org/entity/Q59857115,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2026%20Preto%20d%27a%C3%A7ougue%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857115
474,http://www.wikidata.org/entity/Q59857117,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2027%20Preto%20de%20lixo%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857117
475,http://www.wikidata.org/entity/Q59857118,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2028%20Preto%20de%20caiador%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857118
476,http://www.wikidata.org/entity/Q59857120,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2029%20Preto%20ao%20cepo%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857120
477,http://www.wikidata.org/entity/Q59857123,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2030%20Preta%20vendendo%20ag%C3%B4a%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857123
478,http://www.wikidata.org/entity/Q59857126,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2031%20Preta%20vendendo%20carv%C3%A3o%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857126
479,http://www.wikidata.org/entity/Q59857128,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2032%20Quitandeiras%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857128
480,http://www.wikidata.org/entity/Q59857129,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2033%20Soldado%20da%20cavallaria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857129
481,http://www.wikidata.org/entity/Q59857130,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2034%20Soldado%20dos%20permanentes%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857130
482,http://www.wikidata.org/entity/Q59857133,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2035%20Mo%C3%A7a%20da%20ro%C3%A7a%20indo%20a%20missa%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59857133
483,http://www.wikidata.org/entity/Q59857135,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2036%20Hum%20ro%C3%A7eiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857135
484,http://www.wikidata.org/entity/Q59857136,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2037%20Preto%20de%20mascara%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857136
485,http://www.wikidata.org/entity/Q59857139,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2038%20Correio%20dos%20ministros%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857139
486,http://www.wikidata.org/entity/Q59857140,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2039%20Carregadores%20de%20caf%C3%A9%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857140
487,http://www.wikidata.org/entity/Q59857142,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2040%20Hum%20barbeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857142
488,http://www.wikidata.org/entity/Q59857145,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2041%20Guarda%20da%20ro%C3%A7a%2C%20indo%20para%20o%20destacamento%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857145
489,http://www.wikidata.org/entity/Q59857146,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2042%20Hum%20archeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857146
490,http://www.wikidata.org/entity/Q59857147,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2043%20Pretos%20cangueiros%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857147
491,http://www.wikidata.org/entity/Q59857148,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2044%20Pretos%20no%20libambo%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857148
492,http://www.wikidata.org/entity/Q59857149,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2045%20Fam%C3%ADlia%20indo%20a%20missa%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857149
493,http://www.wikidata.org/entity/Q59857152,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2046%20Hum%20tropeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857152
494,http://www.wikidata.org/entity/Q59857153,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2047%20Carro%C3%A7a%20de%20capim%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857153
495,http://www.wikidata.org/entity/Q59857154,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2048%20Vendedor%20d%27Ag%C3%B4a%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59857154
496,http://www.wikidata.org/entity/Q59857157,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2049%20Carro%20de%20boi%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59857157
497,http://www.wikidata.org/entity/Q59857161,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2050%20Pedindo%20para%20o%20Esp%C3%ADrito%20Santo%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q3010205 celebração||http://www.wikidata.org/entity/Q155 Brasil,Q59857161
499,http://www.wikidata.org/entity/Q59873262,http://commons.wikimedia.org/wiki/Special:FilePath/Begging%20for%20the%20Holy%20Ghost%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q3010205 celebração||http://www.wikidata.org/entity/Q155 Brasil,Q59873262
5,http://www.wikidata.org/entity/Q59826741,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20Rio-Janeiro%20prise%20pr%C3%A8s%20de%20l%E2%80%99Eglise%20de%20Notre-Dame%20de%20la%20Gloire%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q41428 Rio de Janeiro||http://www.wikidata.org/entity/Q107425 paisagem||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q29969011 paisagem urbana,Q59826741
500,http://www.wikidata.org/entity/Q59873261,http://commons.wikimedia.org/wiki/Special:FilePath/Begging%20for%20the%20Church%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil,Q59873261
501,http://www.wikidata.org/entity/Q59873086,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Priest%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q155 Brasil||http://www.wikidata.org/entity/Q79007 rua||http://www.wikidata.org/entity/Q42603 sacerdote||http://www.wikidata.org/entity/Q80151 chapéu,Q59873086
502,http://www.wikidata.org/entity/Q59873056,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Free%20Black-Girl%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59873056
503,http://www.wikidata.org/entity/Q59873699,http://commons.wikimedia.org/wiki/Special:FilePath/Coffee%20Cariers%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59873699
504,http://www.wikidata.org/entity/Q59826158,http://commons.wikimedia.org/wiki/Special:FilePath/Punishments%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59826158
505,http://www.wikidata.org/entity/Q59873518,http://commons.wikimedia.org/wiki/Special:FilePath/Cattle%20Drivers%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59873518
506,http://www.wikidata.org/entity/Q59873049,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Cowntryman%20from%20the%20Minas%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59873049
507,http://www.wikidata.org/entity/Q59856357,http://commons.wikimedia.org/wiki/Special:FilePath/Going%20to%20Mass%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59856357
508,http://www.wikidata.org/entity/Q59826323,http://commons.wikimedia.org/wiki/Special:FilePath/Selling%20Fruits%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59826323
509,http://www.wikidata.org/entity/Q59824559,http://commons.wikimedia.org/wiki/Special:FilePath/Water-Seller%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q6958747 trabalho||http://www.wikidata.org/entity/Q155 Brasil,Q59824559
510,http://www.wikidata.org/entity/Q59826043,http://commons.wikimedia.org/wiki/Special:FilePath/Playing%20the%20Marimba%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,,http://www.wikidata.org/entity/Q3010205 celebração||http://www.wikidata.org/entity/Q8463 escravidão||http://www.wikidata.org/entity/Q155 Brasil,Q59826043
